title,singer,lyrics
좋니,윤종신,"이제 괜찮니 너무 힘들었잖아
우리 그 마무리가 고작 이별뿐인 건데 
우린 참 어려웠어
잘 지낸다고 전해 들었어 가끔
벌써 참 좋은 사람
만나 잘 지내고 있어
굳이 내게 전하더라
 
잘했어 넌 못 참았을 거야
그 허전함을 견뎌 내기엔
좋으니 사랑해서 사랑을 시작할 때
네가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더
 
좋으니 그 사람 솔직히 견디기 버거워
네가 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해줘
 
억울한가 봐 나만 힘든 것 같아
나만 무너진 건가
고작 사랑 한번 따위 나만 유난 떠는 건지
복잡해 분명 행복 바랬어
이렇게 빨리 보고 싶을 줄

좋으니 사랑해서 사랑을 시작할 때
니가 얼마나 예쁜지 모르지
그 모습을 아직도 못 잊어
헤어 나오지 못해
니 소식 들린 날은 더

좋으니 그 사람 솔직히 견디기 버거워
너도 조금 더 힘들면 좋겠어
진짜 조금 내 십 분의 일 만이라도
아프다 행복해줘
혹시 잠시라도 내가 떠오르면
걘 잘 지내 물어 봐줘

잘 지내라고 답할 걸 모두 다  
내가 잘 사는 줄 다 아니까 
그 알량한 자존심 때문에 
너무 잘 사는 척
후련한 척 살아가
 
좋아 정말 좋으니
딱 잊기 좋은 추억 정도니
난 딱 알맞게 사랑하지 못한
뒤끝 있는 너의 예전 남자친구일 뿐
스쳤던 그저 그런 사랑"
오래전 그날,윤종신,"교복을 벗고 처음으로 만났던 너
그 때가 너도 가끔 생각나니
뭐가 그렇게도 좋았었는지 우리들만 있으면

너의 집 데려다주던 길을 걸으며
수줍게 나눴던 많은 꿈
너를 지켜주겠다던 다짐 속에
그렇게 몇해는 지나

너의 새 남자친구 얘길 들었지
나 제대하기 얼마 전
이해했던 만큼 미움도 커졌었지만

오늘 난 감사드렸어
몇 해 지나 얼핏 너를 봤을 때
누군가 널 그토록 아름답게 지켜주고 있었음을
그리고 지금 내 곁엔
나만을 믿고 있는 한 여자와
잠 못 드는 나를 달래는 오래전 그 노래만이

새 학기가 시작되는 학교에는
그 옛날 우리의 모습이 있지
뭔가 분주하게 약속이 많은 스무살의 설레임

너의 학교 그 앞을 난 가끔 거닐지
일상에 찌들어 갈 때면
우리 슬픈 계산은 없었던 시절 
난 만날 수 있을 테니

너의 새 남자친구 얘길 들었지
나 제대하기 얼마 전
이해했던 만큼 미움도 커졌었지만

오늘 난 감사드렸어
몇 해 지나 얼핏 너를 봤을 때
누군가 널 그토록 아름답게 지켜주고 있었음을
그리고 지금 내 곁엔
나만을 믿고 있는 한 여자와
잠 못 드는 나를 달래는 오래전 그 노래만이"
나이,윤종신,"안되는 걸 알고 되는 걸 아는 거 그 이별이 왜 그랬는지 아는 거 
세월한테 배우는 거 결국 그럴 수 밖에 없다는 거

두자리의 숫자 나를 설명하고 두 자리의 숫자 잔소리하네  
너 뭐하냐고 왜 그러냐고 지금이 그럴 때냐고

잊고살라는 흔한 말은 철없이 살아가는 친구의 성의없는 충고
내 가슴 고민들은 겹겹이 다닥다닥 굳어 버린 채 한 몸되어 날 누른다

날 사랑해 난 아직도 사랑받을 만해 이제서야 진짜 나를 알 것 같은데
이렇게 떠밀리듯 가면 언젠가 나이가 멈추는 날 서두르듯 마지막 말 할까봐
이것저것 뒤범벅인 된 채로 사랑해 용서해 내가 잘못했어 조금만 더 조금만 더 

널 사랑해 날 용서해 지금부터

채 두자리를 넘기기 어려운데 늘어나는 속도는 점점 빨라지고
하지 말아야 할 게 늘었어 어린 변화는 못 마땅해 고개 돌려 한 숨 쉬어도

날 사랑해 난 아직도 사랑받을 만해 이제서야 진짜 나를 알 것 같은데
이렇게 떠밀리듯 가면 언젠가 나이가 멈추는 날 서두르듯 마지막 말 할까봐
이것저것 뒤범벅인 된 채로 사랑해 용서해 내가 잘못했어 조금만 더 조금만 더 

널 사랑해 날 용서해 지금부터
내 잘못이야 날 용서해 지금부터
날 사랑해 지쳐가는 날 사랑해"
오르막길 (Feat. 정인),윤종신,"이제부터 웃음기 사라질거야 
가파른 이 길을 좀 봐 
그래 오르기 전에 미소를 기억해두자 
오랫동안 못 볼 지 몰라
완만했던 우리가 지나온 길엔 
달콤한 사랑의 향기 
이제 끈적이는 땀 거칠게 내쉬는 숨이 
우리 유일한 대화일지 몰라

한걸음 이제 한걸음일 뿐 
아득한 저 끝은 보지마 
평온했던 길처럼 계속 
나를 바라봐줘 그러면 견디겠어

사랑해 이 길 함께 가는 그대 
굳이 고된 나를 택한 그대여 
가끔 바람이 불 때만 
저 먼 풍경을 바라봐 
올라온 만큼 아름다운 우리 길
기억해 혹시 우리 손 놓쳐도 
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 
그 곳은 넓지 않아서 
우린 결국엔 만나 오른다면 

한걸음 이제 한걸음일 뿐 
아득한 저 끝은 보지마 평
온했던 길처럼 계속 나를 바라봐줘 그
러면 난 견디겠어

사랑해 이 길 함께 가는 그대여 
굳이 고된 나를 택한 그대여 
가끔 바람이 불 때만 
저 먼 풍경을 바라봐 
올라온 만큼 아름다운 우리 길
기억해 혹시 우리 손 놓쳐도 
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 그 곳은 
넓지 않아서 우린 결국엔 만나 
크게 소리 쳐 사랑해요 저 끝까지"
1월부터 6월까지,윤종신,"유난히 춥던 1월13일
웃음 많던 그녈 처음 만났죠
한번도 생일을 남자친구와
보낸 적 없다는 그녀를

신발과 가방을 좋아했지만
그 모습이 귀엽게만 보였고
내 뒷모습이 슬퍼 보인다며
사진을 찍다가 그녀가 웃었죠

햇살 따스한 4월의 첫날
그녀를 처음 울리고 말았죠
퉁퉁 부어버린 그녀 고운 두 눈
나도 그만 울어버렸죠

싸울 때마다 우리는 서서히
이별이란 단얼 입에 올렸죠
서로 며칠씩 연락도 안 한 채
기 싸움도 벌이곤 했죠

매일 그녀를 데리러 가던 길
늘 설렜다는 걸 그녀는 알까요
내 인생 한번도 그녀를 이길
그 어떤 누구도 만난 적 없었죠

6월17일 힘들었던 그녀
내게 그만 헤어지자고 했죠
결국 그녀에게 상처만 줬네요
진짜 내 맘 그게 아닌데

한 달도 지나고 1년도 지나고
지금도 그녀가 가끔
보고 싶어질 때가 있죠

이촌동 그 길 아직도 지날 땐
마치 어제 일처럼 선명해요
밤의 공원도 그 햄버거 집도
지하상가 그 덮밥집도
 "
고요 (With 정준일),윤종신,"물 넘기는 소리만 들려 
아무 할 말 없이 바라보기만 할게 
다신 못 보잖아 이렇게 사랑스러운 
너를 이제 다시 볼 수 없잖아

너를 안고 있는 소리만 들려 
아무 할 말 없이 느끼고 싶어 
너의 온도 너의 촉감 머릿결과 
너의 귀는 듣지 않고 만지고 싶어

자 그대 일어나면 이별이 시작돼요 
이렇게 가만있으면 아직 애인이죠 
세상이 멈춘 듯 이렇게 굳은 채로만 공원의 조각들처럼  
언제나 지금 이대로 

자 이제 고개 들어 이별을 시작해요 
손끝에서 떨어지는 순간 외면할게 
눈물은 안돼 그 소리 들을 수 없어 그 모습 볼 자신 없어 
이 고요 속에 이별해

떠나가는 소리만 들려 
저 멀어지는 아직 사랑스러운 너 
너 쪽에서 오는 고마운 바람 
안녕이란 향기 전해주는 밤

자 내가 일어나서 이별이 끝나가요 
일부러 너의 반대로 한없이 걸을게 
세상이 멈춘 듯 이렇게 굳은 채로만 공원의 조각들처럼 
처량히 머무를 순 없는 걸

나 아무 소리 없이 이별을 견뎌낼게 
온몸이 떨리도록 그리워도 견딜게 
후회는 안 돼 다시는 들을 수 없어 흐느낀 그 밤의 소리
이 고요 속에 이별해"
오르막길,윤종신,"이제부터 웃음기 사라질 거야 
가파른 이 길을 좀 봐 
그래 오르기 전에 미소를 기억해두자 
오랫동안 못 볼지 몰라

완만했던 우리가 지나온 길엔
달콤한 사랑의 향기 
이제 끈적이는 땀 거칠게 내쉬는 숨이 
우리 유일한 대화일지 몰라

한 걸음 이제 한 걸음일 뿐 
아득한 저 끝은 보지 마 
평온했던 길처럼 계속 나를 바라봐줘 
그러면 견디겠어

사랑해 이 길 함께 가는 그대 
굳이 고된 나를 택한 그대여 
가끔 바람이 불 때만 
저 먼 풍경을 바라봐 
올라온 만큼 아름다운 우리 길

기억해 혹시 우리 손 놓쳐도 
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 
그곳은 넓지 않아서 
우린 결국엔 만나 오른다면 

한 걸음 이제 한 걸음일 뿐 
아득한 저 끝은 보지 마 
평온했던 길처럼 계속 나를 바라봐줘 
그러면 견디겠어

사랑해 이 길 함께 가는 그대여 
굳이 고된 나를 택한 그대여 
가끔 바람이 불 때만 
저 먼 풍경을 바라봐 
올라온 만큼 아름다운 우리 길

기억해 혹시 우리 손 놓쳐도 
절대 당황하고 헤매지 마요
더 이상 오를 곳 없는 
그곳은 넓지 않아서 
우린 결국엔 만나 크게 소리쳐 
사랑해요 저 끝까지"
졸업 눈물,윤종신,"몰랐었어
오늘 이렇게 눈물 날 줄이야
그 지겹던 마냥 후련할 것 같던
그 모든 게 끝나는 날에

지난날은 이제서야 왜 이렇게 소중한 건지
오 기분 탓 이 순간만의 의식일까

아니야 널 다시 못 볼지도
그렇게 무모했던 시절과 안녕
오늘이 지나면 조금 더 컸다고
우리 지난날을 창피해 마

나만 아는 너의 비밀 걱정 마
나의 얘기도 잘 묻어줘 영원히
새 학교에 가면 내 생각날 거야
우린 나눈 게 너무 많으니까

섭섭했던 그 기억을 혹시 아직 가지고 있니
나 다가가 손 내밀면 그냥 안아줘
다 괜찮다고

붐비던 복도 좁은 교실도
그렇게 재잘대던 계절도 안녕
오늘이 지나면 조금 더 컸다고
우리 지난날을 잊지는 마

나만 아는 너의 비밀 걱정 마
나의 얘기도 잘 묻어줘 영원히
세상에 나가면 니 생각 날 거야
우린 나눈 게 너무 많으니까

그렇게 힘들었던 마지막 1년
견디기 벅찬 순간순간들 마다
너, 바로 내 옆에서 함께 걷던 너
오래도록 함께 걸어줘

단 한걸음
고작 한 발 세상 속에 내딛은 것뿐
멀리 있어도 우리 함께 보낸 날들은
꼭꼭 기억해줘

잘 가 너의 길 안녕"
"지친하루 (With 곽진언, 김필)",윤종신,"거기까지라고 누군가 툭 한마디 던지면 
그렇지 하고 포기할 것 같아
잘한 거라 토닥이면 왈칵 눈물이 날 것만 같아 
발걸음은 잠시 쉬고 싶은 걸

하지만 그럴 수 없어 하나뿐인 걸 지금까지 내 꿈은
오늘 이 기분 때문에 모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마 누가 그게 옳은 길이래 
옳은 길 따위는 없는 걸 내가 택한 이곳이 나의 길 

미안해 내 사랑 너의 자랑이 되고 싶은데 
지친 내 하루 위로만 바래
날 믿는다 토닥이면 왈칵 눈물이 날 것만 같아 
취한 한숨에 걸터앉은 이 밤

해낼게 믿어준 대로 하나뿐인 걸 지금까지 내 꿈은
오늘 이 기분 때문에 모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마 누가 그게 옳은 길이래 
옳은 길 따위는 없는 걸 내가 좋은 그곳이 나의 길

부러운 친구의 여유에 질투하지는 마 
순서가 조금 다른 것뿐 
딱 한 잔만큼의 눈물만 뒤끝 없는 푸념들로
버텨줄래 그 날이 올 때까지

믿어준 대로 해왔던 대로 처음 꿈꿨던 대로
오늘 이 기분 때문에 모든 걸 되돌릴 수 없어
비교하지 마 상관하지 마 누가 그게 옳은 길이래 
옳은 길 따위는 없는 걸 내가 걷는 이곳이 나의 길

옳은 길 따위는 없는 걸 
내가 걷는 이곳이 나의 길"
잘 했어요 (With 정준일),윤종신,"그대 잘산다고 소식 들었죠
그때의 그 사람과
그토록 원망했던 그대 선택
잘 했어요

나 역시 좋아요
그대 덕분에 나를 알았죠
너무나 쉽게 무너져 버리는
나를 알게 해주었고

어쩌면 돌아오지 않을까
날 잊긴 힘들 거야
그대의 잘못된 선택이길 비는
비겁한 날 알았죠

떠올리지 마요
그대 옛 사랑은
너무나 못난 사람이죠
추억이라 하면서 가끔이라도
내 생각은 정말 안 돼요

이제 만들어 가요
그대들의 추억을
내 탓에 늦게 만났지만
나도 잘살 거예요
또 아파하기엔
이젠 날 좀 사랑하려 해

떠올리지 마요
그대 옛 사랑은
너무나 못난 사람이죠
추억이라 하면서 가끔이라도
내 생각은 정말 안 돼요

이제 만들어 가요
그대들의 추억을
내 탓에 늦게 만났지만
나도 잘살 거예요
남은 내 사람들도
나도 모두 잘살 테니까
건강해요"
왠지 그럼 안될 것 같아 (With 미유),윤종신,"처음에 보자마자 불안했어요
언젠가 사랑할까 봐
왠지 난 그러면 안될 것만 같은 사람
왜 내게 다가와 버렸나요

저 멀리 돌아가려 길을 찾아도
어느새 그대 앞인 걸
왠지 난 그러면 안될 것만 같은 사람
왜 내겐 참을성이 없는지

힘들어요 내 맘 들키지 않는 건
두근거리는 게 들릴까 봐
내 눈빛이 흔들리는 것도
하나도 예쁘지 않을 텐데

사랑해요 이 흔한 말밖엔 없어
하루 종일 떠올랐던 그대에게
오늘도 결국 말 못하는 건
왠지 그럼 안될 것 같아

저 멀리 돌아가려 길을 찾아도
어느새 그대 앞인 걸
왠지 난 그러면 안될 것만 같은 사람
왜 내겐 참을성이 없는지

힘들어요 내 맘 들키지 않는 건
두근거리는 게 들릴까 봐
내 눈빛이 흔들리는 것도
하나도 예쁘지 않을 텐데

사랑해요 이 흔한 말밖엔 없어
하루 종일 떠올랐던 그대에게
오늘도 결국 말 못하는 건
왠지 그럼 안될 것 같아"
秘密の想い (비밀의 마음) (With MIYU),윤종신,"初めて会ったときめきが
忘れられなくて
叶うはずのない愛見つけたの
なぜ出会ったのでしょう?

遠く離れてみたけれど
浮かぶ微笑みが
私これじゃだめだと知ってるのに
なぜ耐えられないの?

言えない ひとりぼっちの恋
鼓動が届きそうで
揺れ動く視線さえも
隠しきれてないけど

「好きなの」　秘密の想いを
心のうらにしまいこんで
今日もあなたにつぶやく
夢のまた夢で

遠く離れてみたけれど
浮かぶ微笑みが
私これじゃだめだと知ってるのに
なぜ耐えられないの?

言えない　ひとりぼっちの恋
鼓動が届きそうで
揺れ動く視線さえも
隠しきれてないけど

「好きなの」　秘密の想いを
心のうらにしまいこんで
今日もあなたにつぶやく
夢のまた夢で"
너의 결혼식,윤종신,"몰랐었어 니가 그렇게 예쁜지 웨딩 드레스
하얀 네 손엔 서글픈 부케 수줍은 듯한 네 미소
이해할게 너의 부모님 말씀을 
지금 보니 네 옆에 그 사람은 널 아마
행복하게 해줄거야.

*하지만 넌 잊을 수 있니 그 맹세
마지막을 함께 하자고 울었잖아
촛불을 켜고 무엇도 우릴 갈라놀순 없다고
세상 그 누구보다 난 널 알잖아 
순결한 너의 비밀 너의 꿈을
나를 보지마 지금 네 모습에 우는 날-
난 지키고 있을게 촛불의 약속
괜찮아 너는 잠시 잊어도 돼.
널 맡긴 거야 이 세상은 잠시 뿐인걸...

*) Repeat"
니가 뭐라고,윤종신,"이게 뭐라고 니가 뭐라고
아무것도 할 수 없는 요 며칠 사이
조금 무모한 떨려오는 고백은

그게 뭐라고 니가 좋은 게
그냥 지나치는 감정 혹시 아닐까
몇 번을 되묻고 이리저리 재보고 말해 본다

오 너를 좋아하는 게 맞는가 봐
널 사랑한단 말은 좀 오바 같아
그냥 너와 말하고 싶어 뭐든 듣고 싶어

한참 뭐라고 중얼거렸어 니가 좋다고
그냥 너 좋다고 니가 보고 싶다고
혼잣말 하는 게 나 요즘 이상해 온종일 너

오 너를 좋아하는 게 맞는가 봐
널 사랑한단 말은 좀 오바 같아
그냥 너를 알고 싶어서 뭐든 너의 얘기

이렇게 오는 건가 봐
그 아무런 기대가 없을 때
마른 내 맘에 마치 단비처럼
촉촉히 적셔준 니가 온 걸까

니가 뭐라고 날 흔들까
이게 뭐라고 난 미치도록 흔들릴까
니 생각이 떠나질 않아
너에게 달려갈까

니가 뭐라고 날 이렇게 흔들까
이게 뭐라고 난 이렇게 미칠까
삶에 한 번 미쳐보는 건
너를 향해 한번
너를 향해 간다"
