('주', 'Noun') ('를', 'Josa') ('찬양', 'Noun') ('할', 'Verb') ('찌라', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('날', 'Noun') ('사랑', 'Noun') ('해', 'Verb') ('지쳐가는', 'Verb') ('날', 'Noun') ('사랑', 'Noun') ('해', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('크게', 'Noun') ('소리', 'Noun') ('쳐', 'Verb') ('사랑', 'Noun') ('해요', 'Verb') ('저', 'Noun') ('끝', 'Noun') ('까지', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('이', 'Noun') ('고요', 'Noun') ('속', 'Noun') ('에', 'Josa') ('이별', 'Noun') ('해', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('사랑', 'Noun') ('해요', 'Verb') ('저', 'Noun') ('끝', 'Noun') ('까지', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('잘', 'Verb') ('가', 'Verb') ('너', 'Noun') ('의', 'Josa') ('길', 'Noun') ('안녕', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('내', 'Noun') ('가', 'Josa') ('걷는', 'Verb') ('이', 'Determiner') ('곳', 'Noun') ('이', 'Josa') ('나', 'Noun') ('의', 'Josa') ('길', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('건강해요', 'Adjective') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('왠지', 'Adverb') ('그럼', 'Adjective') ('안될', 'Adjective') ('것', 'Noun') ('같아', 'Adjective') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('夢', 'Foreign') ('夢', 'Foreign') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('Repeat', 'Alpha') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('너', 'Noun') ('를', 'Josa') ('향', 'Noun') ('해', 'Verb') ('간다', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('지하상가', 'Noun') ('그', 'Noun') ('덮', 'Verb') ('밥집', 'Noun') ('도', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('지난', 'Noun') ('날', 'Noun') ('의', 'Josa') ('너', 'Noun') ('만을', 'Josa') ('안고', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('매일', 'Noun') ('이렇다면', 'Adjective') ('모진', 'Noun') ('이', 'Determiner') ('세', 'Modifier') ('상도', 'Noun') ('참', 'Verb') ('살아갈만', 'Verb') ('할꺼예요', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('라라라', 'Noun') ('라라', 'Noun') ('라라라라', 'Noun') ('라라라', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('The', 'Alpha') ('Summer', 'Alpha') ('Dream', 'Alpha') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('내', 'Noun') ('가', 'Josa') ('받아들여야', 'Verb') ('할', 'Verb') ('내', 'Noun') ('운명', 'Noun') ('인', 'Josa') ('것', 'Noun') ('을', 'Josa') ('이', 'Noun') ('외로움', 'Noun') ('을', 'Josa') ('더', 'Noun') ('사랑', 'Noun') ('하려', 'Verb') ('해', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('너', 'Noun') ('를', 'Josa') ('향', 'Noun') ('해', 'Verb') ('간다', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('크게', 'Noun') ('소리', 'Noun') ('쳐', 'Verb') ('사랑', 'Noun') ('해요', 'Verb') ('저', 'Noun') ('끝', 'Noun') ('까지', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('내', 'Noun') ('가', 'Josa') ('받아들여야', 'Verb') ('할', 'Verb') ('내', 'Noun') ('운명', 'Noun') ('인', 'Josa') ('것', 'Noun') ('을', 'Josa') ('이', 'Noun') ('외로움', 'Noun') ('을', 'Josa') ('더', 'Noun') ('사랑', 'Noun') ('하려', 'Verb') ('해', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('수많았던', 'Adjective') ('우리', 'Noun') ('만남', 'Noun') ('들', 'Suffix') ('중', 'Noun') ('에서', 'Josa') ('그', 'Noun') ('마지막', 'Noun') ('을', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('동네', 'Noun') ('한', 'Verb') ('바퀴', 'Noun') ('에', 'Josa') ('널', 'Noun') ('보고', 'Noun') ('싶다', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('기어', 'Noun') ('코', 'Noun') ('행복하게', 'Adjective') ('해준다', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('지난', 'Noun') ('날', 'Noun') ('의', 'Josa') ('너', 'Noun') ('만을', 'Josa') ('안고', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('my', 'Alpha') ('love', 'Alpha') ('type', 'Alpha') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('누군가', 'Noun') ('만나서', 'Verb') ('하루', 'Noun') ('종일', 'Noun') ('거릴', 'Noun') ('걷고', 'Verb') ('싶을', 'Verb') ('땐', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('큰', 'Verb') ('숨', 'Noun') ('한', 'Verb') ('번', 'Noun') ('에', 'Josa') ('좀', 'Noun') ('더', 'Noun') ('견딜게', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('기억', 'Noun') ('해', 'Verb') ('줘', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('지워요', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('굳은', 'Adjective') ('맘', 'Noun') ('으로', 'Josa') ('잘', 'Verb') ('살아줘', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('그래요', 'Adjective') ('모를', 'Verb') ('수도', 'Noun') ('있죠', 'Adjective') ('아니면', 'Adjective') ('모른', 'Verb') ('척', 'Noun') ('하는지', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('그대', 'Noun') ('행복', 'Noun') ('빌어주는', 'Verb') ('나', 'Noun') ('의', 'Josa') ('처량한', 'Adjective') ('모습', 'Noun') ('두려워', 'Adjective') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('그녀', 'Noun') ('란', 'Noun') ('괴물', 'Noun') ('을', 'Josa') ('아껴주길', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('잊어', 'Verb') ('줘', 'Verb') ('살아갈', 'Verb') ('이유', 'Noun') ('잃어버린', 'Verb') ('날', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('난', 'Noun') ('깊이깊이', 'Noun') ('가라앉죠', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('달리', 'Noun') ('면', 'Josa') ('아무', 'Noun') ('도', 'Josa') ('모를거야', 'Verb') ('우는지', 'Verb') ('미친', 'Adjective') ('사람', 'Noun') ('인지', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('빙수', 'Noun') ('야', 'Josa') ('팥빙수', 'Noun') ('야', 'Josa') ('녹지마', 'Verb') ('녹지마', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('믿어줘', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('제발', 'Noun') ('나쁜', 'Adjective') ('안부', 'Noun') ('안', 'Noun') ('들리게', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('언제나', 'Adverb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('떠난', 'Verb') ('너', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('스쳤던', 'Verb') ('그저', 'Adverb') ('그런', 'Adjective') ('사랑', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('나를', 'Verb') ('데려다줘요', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('이렇게', 'Adverb') ('지우려고', 'Verb') ('노력', 'Noun') ('할게요', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('그렇게', 'Adverb') ('지탱', 'Noun') ('해줘', 'Verb') ('우리', 'Noun') ('날', 'Noun') ('들', 'Suffix') ('에', 'Josa') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('할', 'Verb') ('말', 'Noun') ('끝', 'Noun') ('안녕', 'Noun') ('내', 'Noun') ('사랑', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('생각', 'Noun') ('만', 'Josa') ('해도', 'Noun') ('떨리는', 'Verb') ('이', 'Noun') ('느낌', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('찌든', 'Verb') ('가슴', 'Noun') ('한껏', 'Adverb') ('들이', 'Verb') ('마셨던', 'Verb') ('싱그런', 'Adjective') ('풀내음', 'Noun') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('Oh', 'Alpha') ('My', 'Alpha') ('Baby', 'Alpha') ('너', 'Noun') ('를', 'Josa') ('사랑', 'Noun') ('해', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('What', 'Alpha') ('a', 'Alpha') ('beautiful', 'Alpha') ('night', 'Alpha') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('이따', 'Noun') ('봐', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
('넌', 'Noun') ('내꺼', 'Verb') ('라고', 'Josa') ('모두', 'Noun') ('에게', 'Josa') ('알려주겠어', 'Verb') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') ('UNK', '') 
